Total,het,aob,
65130,9.557407e-12,8.019748e-12,1.537659e-12,
70140,1.091790e-11,9.297220e-12,1.620683e-12,
75150,1.232066e-11,1.061494e-11,1.705724e-12,
80160,1.373985e-11,1.194704e-11,1.792801e-12,
85170,1.515452e-11,1.327295e-11,1.881569e-12,
90180,1.655998e-11,1.458822e-11,1.971758e-12,
95190,1.794776e-11,1.588474e-11,2.063018e-12,
100200,1.931927e-11,1.716408e-11,2.155194e-12,
105210,2.067754e-11,1.842939e-11,2.248148e-12,
110220,2.202087e-11,1.967930e-11,2.341569e-12,
115230,2.335286e-11,2.091717e-11,2.435690e-12,
120240,2.469189e-11,2.216122e-11,2.530664e-12,
125250,2.598164e-11,2.335634e-11,2.625303e-12,
130260,2.727113e-11,2.455103e-11,2.720099e-12,
135270,2.853902e-11,2.572388e-11,2.815143e-12,
140280,2.977953e-11,2.686982e-11,2.909708e-12,
145290,3.101852e-11,2.801413e-11,3.004394e-12,
150300,3.222300e-11,2.912432e-11,3.098684e-12,
155310,3.342216e-11,3.022981e-11,3.192353e-12,
160320,3.458109e-11,3.129540e-11,3.285690e-12,
165330,3.574228e-11,3.236358e-11,3.378698e-12,
170340,3.687629e-11,3.340527e-11,3.471021e-12,
175350,3.800569e-11,3.444226e-11,3.563434e-12,
180360,3.906101e-11,3.540759e-11,3.653413e-12,
185370,4.016104e-11,3.641740e-11,3.743638e-12,
190380,4.126761e-11,3.743289e-11,3.834715e-12,
195390,4.230576e-11,3.838158e-11,3.924172e-12,
200400,4.335619e-11,3.934308e-11,4.013108e-12,
205410,4.436708e-11,4.026563e-11,4.101442e-12,
210420,4.536981e-11,4.118083e-11,4.188977e-12,
215430,4.639235e-11,4.211550e-11,4.276849e-12,
220440,4.736803e-11,4.300480e-11,4.363231e-12,
225450,4.834216e-11,4.389379e-11,4.448378e-12,
230460,4.929080e-11,4.475750e-11,4.533305e-12,
235470,5.022707e-11,4.560931e-11,4.617756e-12,
240480,5.116871e-11,4.646721e-11,4.701493e-12,
245490,5.204530e-11,4.726110e-11,4.784203e-12,
250500,5.294790e-11,4.808103e-11,4.866865e-12,
255510,5.384804e-11,4.889930e-11,4.948742e-12,
260520,5.469705e-11,4.966716e-11,5.029894e-12,
265530,5.555079e-11,5.044077e-11,5.110028e-12,
270540,5.639144e-11,5.120159e-11,5.189852e-12,
275550,5.720297e-11,5.193409e-11,5.268878e-12,
280560,5.803970e-11,5.269244e-11,5.347267e-12,
285570,5.880607e-11,5.338100e-11,5.425076e-12,
290580,5.962310e-11,5.412010e-11,5.503004e-12,
295590,6.024697e-11,5.468326e-11,5.563703e-12,
300600,6.024697e-11,5.468326e-11,5.563703e-12,
305610,6.024697e-11,5.468326e-11,5.563703e-12,
310620,6.024697e-11,5.468326e-11,5.563703e-12,
315630,6.024697e-11,5.468326e-11,5.563703e-12,
320640,6.024697e-11,5.468326e-11,5.563703e-12,
325650,6.024697e-11,5.468326e-11,5.563703e-12,
330660,6.024697e-11,5.468326e-11,5.563703e-12,
335670,6.024697e-11,5.468326e-11,5.563703e-12,
340680,6.024697e-11,5.468326e-11,5.563703e-12,
345690,6.024697e-11,5.468326e-11,5.563703e-12,
350700,6.024697e-11,5.468326e-11,5.563703e-12,
355710,6.024697e-11,5.468326e-11,5.563703e-12,
360720,6.024697e-11,5.468326e-11,5.563703e-12,
365730,6.024697e-11,5.468326e-11,5.563703e-12,
370740,6.024697e-11,5.468326e-11,5.563703e-12,
375750,6.024697e-11,5.468326e-11,5.563703e-12,
380760,6.024697e-11,5.468326e-11,5.563703e-12,
385770,6.024697e-11,5.468326e-11,5.563703e-12,
390780,6.024697e-11,5.468326e-11,5.563703e-12,
395790,6.024697e-11,5.468326e-11,5.563703e-12,
400800,6.024697e-11,5.468326e-11,5.563703e-12,
405810,6.024697e-11,5.468326e-11,5.563703e-12,
410820,6.024697e-11,5.468326e-11,5.563703e-12,
415830,6.024697e-11,5.468326e-11,5.563703e-12,
420840,6.024697e-11,5.468326e-11,5.563703e-12,
425850,6.024697e-11,5.468326e-11,5.563703e-12,
430860,6.024697e-11,5.468326e-11,5.563703e-12,
435870,6.024697e-11,5.468326e-11,5.563703e-12,
440880,6.024697e-11,5.468326e-11,5.563703e-12,
445890,6.024697e-11,5.468326e-11,5.563703e-12,
450900,6.024697e-11,5.468326e-11,5.563703e-12,
455910,6.024697e-11,5.468326e-11,5.563703e-12,
460920,6.024697e-11,5.468326e-11,5.563703e-12,
465930,6.024697e-11,5.468326e-11,5.563703e-12,
470940,6.024697e-11,5.468326e-11,5.563703e-12,
475950,6.024697e-11,5.468326e-11,5.563703e-12,
480960,6.024697e-11,5.468326e-11,5.563703e-12,
485970,6.024697e-11,5.468326e-11,5.563703e-12,
490980,6.024697e-11,5.468326e-11,5.563703e-12,
495990,6.024697e-11,5.468326e-11,5.563703e-12,
501000,6.024697e-11,5.468326e-11,5.563703e-12,
506010,6.024697e-11,5.468326e-11,5.563703e-12,
511020,6.024697e-11,5.468326e-11,5.563703e-12,
516030,6.024697e-11,5.468326e-11,5.563703e-12,
521040,6.024697e-11,5.468326e-11,5.563703e-12,
526050,6.024697e-11,5.468326e-11,5.563703e-12,
531060,6.024697e-11,5.468326e-11,5.563703e-12,
536070,6.024697e-11,5.468326e-11,5.563703e-12,
541080,6.024697e-11,5.468326e-11,5.563703e-12,
546090,6.024697e-11,5.468326e-11,5.563703e-12,
551100,6.024697e-11,5.468326e-11,5.563703e-12,
556110,6.024697e-11,5.468326e-11,5.563703e-12,
561120,6.024697e-11,5.468326e-11,5.563703e-12,
566130,6.024697e-11,5.468326e-11,5.563703e-12,
571140,6.024697e-11,5.468326e-11,5.563703e-12,
576150,6.024697e-11,5.468326e-11,5.563703e-12,
581160,6.024697e-11,5.468326e-11,5.563703e-12,
586170,6.024697e-11,5.468326e-11,5.563703e-12,
591180,6.024697e-11,5.468326e-11,5.563703e-12,
596190,6.024697e-11,5.468326e-11,5.563703e-12,
601200,6.024697e-11,5.468326e-11,5.563703e-12,
606210,6.024697e-11,5.468326e-11,5.563703e-12,
611220,6.024697e-11,5.468326e-11,5.563703e-12,
616230,6.024697e-11,5.468326e-11,5.563703e-12,
621240,6.024697e-11,5.468326e-11,5.563703e-12,
626250,6.024697e-11,5.468326e-11,5.563703e-12,
631260,6.024697e-11,5.468326e-11,5.563703e-12,
636270,6.024697e-11,5.468326e-11,5.563703e-12,
641280,6.024697e-11,5.468326e-11,5.563703e-12,
646290,6.024697e-11,5.468326e-11,5.563703e-12,
651300,6.024697e-11,5.468326e-11,5.563703e-12,
656310,6.024697e-11,5.468326e-11,5.563703e-12,
661320,6.024697e-11,5.468326e-11,5.563703e-12,
666330,6.024697e-11,5.468326e-11,5.563703e-12,
671340,6.024697e-11,5.468326e-11,5.563703e-12,
676350,6.024697e-11,5.468326e-11,5.563703e-12,
681360,6.024697e-11,5.468326e-11,5.563703e-12,
686370,6.024697e-11,5.468326e-11,5.563703e-12,
691380,6.024697e-11,5.468326e-11,5.563703e-12,
696390,6.024697e-11,5.468326e-11,5.563703e-12,
701400,6.024697e-11,5.468326e-11,5.563703e-12,
706410,6.024697e-11,5.468326e-11,5.563703e-12,
711420,6.024697e-11,5.468326e-11,5.563703e-12,
716430,6.024697e-11,5.468326e-11,5.563703e-12,
721440,6.024697e-11,5.468326e-11,5.563703e-12,
726450,6.024697e-11,5.468326e-11,5.563703e-12,
731460,6.024697e-11,5.468326e-11,5.563703e-12,
736470,6.024697e-11,5.468326e-11,5.563703e-12,
741480,6.024697e-11,5.468326e-11,5.563703e-12,
746490,6.024697e-11,5.468326e-11,5.563703e-12,
751500,6.024697e-11,5.468326e-11,5.563703e-12,
756510,6.024697e-11,5.468326e-11,5.563703e-12,
761520,6.024697e-11,5.468326e-11,5.563703e-12,
766530,6.024697e-11,5.468326e-11,5.563703e-12,
771540,6.024697e-11,5.468326e-11,5.563703e-12,
776550,6.024697e-11,5.468326e-11,5.563703e-12,
781560,6.024697e-11,5.468326e-11,5.563703e-12,
786570,6.024697e-11,5.468326e-11,5.563703e-12,
791580,6.024697e-11,5.468326e-11,5.563703e-12,
796590,6.024697e-11,5.468326e-11,5.563703e-12,
801600,6.024697e-11,5.468326e-11,5.563703e-12,
806610,6.024697e-11,5.468326e-11,5.563703e-12,
811620,6.024697e-11,5.468326e-11,5.563703e-12,
816630,6.024697e-11,5.468326e-11,5.563703e-12,
821640,6.024697e-11,5.468326e-11,5.563703e-12,
826650,6.024697e-11,5.468326e-11,5.563703e-12,
831660,6.024697e-11,5.468326e-11,5.563703e-12,
836670,6.024697e-11,5.468326e-11,5.563703e-12,
841680,6.024697e-11,5.468326e-11,5.563703e-12,
846690,6.024697e-11,5.468326e-11,5.563703e-12,
851700,6.024697e-11,5.468326e-11,5.563703e-12,
856710,6.024697e-11,5.468326e-11,5.563703e-12,
861720,6.024697e-11,5.468326e-11,5.563703e-12,
866730,6.024697e-11,5.468326e-11,5.563703e-12,
871740,6.024697e-11,5.468326e-11,5.563703e-12,
876750,6.024697e-11,5.468326e-11,5.563703e-12,
881760,6.024697e-11,5.468326e-11,5.563703e-12,
886770,6.024697e-11,5.468326e-11,5.563703e-12,
891780,6.024697e-11,5.468326e-11,5.563703e-12,
896790,6.024697e-11,5.468326e-11,5.563703e-12,
Total,het,aob,
5010,1.633698e-12,8.796463e-13,7.540521e-13,
10020,1.872685e-12,1.068237e-12,8.044478e-13,
Total,het,aob,
5010,1.633699e-12,8.796463e-13,7.540525e-13,
10020,1.872685e-12,1.068237e-12,8.044482e-13,
15030,2.153254e-12,1.296194e-12,8.570595e-13,
Total,het,aob,
5010,1.633696e-12,8.796721e-13,7.540235e-13,
10020,1.872689e-12,1.068319e-12,8.043702e-13,
15030,2.153227e-12,1.296323e-12,8.569046e-13,
20040,2.483607e-12,1.571643e-12,9.119638e-13,
Total,het,aob,
5010,1.633696e-12,8.796721e-13,7.540235e-13,
10020,1.872689e-12,1.068319e-12,8.043702e-13,
15030,2.153227e-12,1.296323e-12,8.569046e-13,
Total,het,aob,
5010,1.633696e-12,8.796721e-13,7.540235e-13,
10020,1.872689e-12,1.068319e-12,8.043702e-13,
15030,2.153227e-12,1.296323e-12,8.569046e-13,
Total,het,aob,
5010,1.633696e-12,8.796721e-13,7.540235e-13,
10020,1.872689e-12,1.068319e-12,8.043702e-13,
15030,2.153227e-12,1.296323e-12,8.569046e-13,
20040,2.483607e-12,1.571643e-12,9.119638e-13,
25050,2.873367e-12,1.903590e-12,9.697770e-13,
30060,3.333414e-12,2.302928e-12,1.030486e-12,
35070,3.876150e-12,2.781957e-12,1.094194e-12,
40080,4.515387e-12,3.354421e-12,1.160966e-12,
45090,5.264457e-12,4.033860e-12,1.230596e-12,
50100,6.137590e-12,4.834380e-12,1.303211e-12,
55110,7.144491e-12,5.765833e-12,1.378658e-12,
60120,8.286096e-12,6.829350e-12,1.456746e-12,
65130,9.551862e-12,8.014411e-12,1.537450e-12,
70140,1.090652e-11,9.286038e-12,1.620486e-12,
75150,1.230434e-11,1.059869e-11,1.705654e-12,
80160,1.369239e-11,1.189992e-11,1.792475e-12,
85170,1.508865e-11,1.320754e-11,1.881115e-12,
90180,1.646892e-11,1.449780e-11,1.971118e-12,
95190,1.785470e-11,1.579216e-11,2.062543e-12,
100200,1.920940e-11,1.705460e-11,2.154804e-12,
105210,2.052819e-11,1.828078e-11,2.247407e-12,
110220,2.186112e-11,1.952028e-11,2.340831e-12,
115230,2.317051e-11,2.073558e-11,2.434926e-12,
120240,2.445616e-11,2.192718e-11,2.528982e-12,
125250,2.576590e-11,2.314204e-11,2.623860e-12,
130260,2.700776e-11,2.428963e-11,2.718126e-12,
135270,2.826177e-11,2.544900e-11,2.812774e-12,
140280,2.947784e-11,2.657117e-11,2.906674e-12,
145290,3.070295e-11,2.770205e-11,3.000901e-12,
150300,3.190499e-11,2.881099e-11,3.094003e-12,
155310,3.306392e-11,2.987668e-11,3.187240e-12,
160320,3.420879e-11,3.093001e-11,3.278779e-12,
165330,3.532979e-11,3.195865e-11,3.371139e-12,
170340,3.644005e-11,3.297805e-11,3.462009e-12,
175350,3.758320e-11,3.403022e-11,3.552980e-12,
180360,3.862189e-11,3.498057e-11,3.641311e-12,
185370,3.971001e-11,3.597866e-11,3.731352e-12,
190380,4.075412e-11,3.693466e-11,3.819459e-12,
195390,4.181060e-11,3.790379e-11,3.906813e-12,
200400,4.284835e-11,3.885281e-11,3.995540e-12,
205410,4.383556e-11,3.975555e-11,4.080009e-12,
210420,4.482181e-11,4.065606e-11,4.165750e-12,
215430,4.584668e-11,4.159394e-11,4.252736e-12,
220440,4.680575e-11,4.246945e-11,4.336300e-12,
225450,4.775521e-11,4.333716e-11,4.418045e-12,
230460,4.869725e-11,4.419623e-11,4.501025e-12,
235470,4.960633e-11,4.502217e-11,4.584158e-12,
240480,5.053096e-11,4.586459e-11,4.666367e-12,
245490,5.143960e-11,4.669330e-11,4.746293e-12,
250500,5.231145e-11,4.748538e-11,4.826065e-12,
255510,5.319989e-11,4.829344e-11,4.906446e-12,
260520,5.407373e-11,4.908774e-11,4.985986e-12,
265530,5.491316e-11,4.985060e-11,5.062559e-12,
270540,5.574968e-11,5.061021e-11,5.139470e-12,
275550,5.656356e-11,5.134693e-11,5.216630e-12,
280560,5.740748e-11,5.211392e-11,5.293555e-12,
285570,5.819318e-11,5.282329e-11,5.369893e-12,
290580,5.897892e-11,5.353581e-11,5.443111e-12,
295590,5.974361e-11,5.422954e-11,5.514071e-12,
300600,6.052203e-11,5.493644e-11,5.585588e-12,
305610,6.128262e-11,5.562473e-11,5.657887e-12,
310620,6.200797e-11,5.627740e-11,5.730570e-12,
Total,het,aob,
5010,1.581069e-12,8.513227e-13,7.297464e-13,
10020,1.812550e-12,1.033961e-12,7.785891e-13,
15030,2.084374e-12,1.254758e-12,8.296164e-13,
20040,2.404602e-12,1.521452e-12,8.831503e-13,
25050,2.782524e-12,1.843110e-12,9.394139e-13,
30060,3.228815e-12,2.230257e-12,9.985579e-13,
35070,3.755592e-12,2.694913e-12,1.060679e-12,
40080,4.376507e-12,3.250640e-12,1.125867e-12,
45090,5.104892e-12,3.910960e-12,1.193931e-12,
50100,5.955172e-12,4.690177e-12,1.264995e-12,
55110,6.937090e-12,5.598229e-12,1.338861e-12,
60120,8.053962e-12,6.638524e-12,1.415439e-12,
65130,9.294900e-12,7.800260e-12,1.494640e-12,
70140,1.063654e-11,9.060083e-12,1.576458e-12,
75150,1.201893e-11,1.035862e-11,1.660307e-12,
80160,1.342693e-11,1.168052e-11,1.746412e-12,
85170,1.482965e-11,1.299531e-11,1.834344e-12,
90180,1.620524e-11,1.428164e-11,1.923602e-12,
95190,1.757611e-11,1.556188e-11,2.014237e-12,
100200,1.894936e-11,1.684326e-11,2.106098e-12,
105210,2.028752e-11,1.808882e-11,2.198706e-12,
110220,2.160918e-11,1.931710e-11,2.292076e-12,
115230,2.292091e-11,2.053506e-11,2.385855e-12,
120240,2.422397e-11,2.174382e-11,2.480156e-12,
125250,2.551390e-11,2.293912e-11,2.574777e-12,
130260,2.679650e-11,2.412687e-11,2.669631e-12,
135270,2.803311e-11,2.526947e-11,2.763635e-12,
140280,2.925814e-11,2.640062e-11,2.857514e-12,
145290,3.045197e-11,2.750112e-11,2.950849e-12,
150300,3.163190e-11,2.858798e-11,3.043917e-12,
155310,3.279795e-11,2.966129e-11,3.136669e-12,
160320,3.396967e-11,3.074009e-11,3.229587e-12,
165330,3.511624e-11,3.179497e-11,3.321277e-12,
170340,3.623640e-11,3.282309e-11,3.413312e-12,
175350,3.730474e-11,3.380248e-11,3.502257e-12,
180360,3.841376e-11,3.482150e-11,3.592253e-12,
185370,3.949362e-11,3.581080e-11,3.682825e-12,
190380,4.053429e-11,3.676416e-11,3.770129e-12,
195390,4.158868e-11,3.772957e-11,3.859114e-12,
200400,4.258978e-11,3.864334e-11,3.946438e-12,
205410,4.360266e-11,3.956896e-11,4.033701e-12,
210420,4.463547e-11,4.051463e-11,4.120840e-12,
215430,4.560168e-11,4.139519e-11,4.206486e-12,
220440,4.656132e-11,4.226972e-11,4.291592e-12,
225450,4.752182e-11,4.314587e-11,4.375950e-12,
230460,4.849817e-11,4.403815e-11,4.460020e-12,
235470,4.941578e-11,4.487253e-11,4.543248e-12,
240480,5.032835e-11,4.570257e-11,4.625776e-12,
245490,5.121795e-11,4.651194e-11,4.706017e-12,
250500,5.214917e-11,4.736248e-11,4.786694e-12,
255510,5.300792e-11,4.814042e-11,4.867500e-12,
260520,5.386035e-11,4.891338e-11,4.946977e-12,
265530,5.470182e-11,4.967666e-11,5.025161e-12,
270540,5.553370e-11,5.043218e-11,5.101516e-12,
275550,5.634847e-11,5.117036e-11,5.178115e-12,
280560,5.719269e-11,5.193722e-11,5.255471e-12,
285570,5.797254e-11,5.264014e-11,5.332405e-12,
290580,5.873975e-11,5.333642e-11,5.403339e-12,
295590,5.950885e-11,5.403614e-11,5.472711e-12,
300600,6.030014e-11,5.475691e-11,5.543231e-12,
305610,6.102636e-11,5.541151e-11,5.614854e-12,
Total,het,aob,
5010,1.560017e-12,8.399824e-13,7.200346e-13,
10020,1.788489e-12,1.020215e-12,7.682734e-13,
15030,2.056818e-12,1.238125e-12,8.186931e-13,
20040,2.372970e-12,1.501359e-12,8.716105e-13,
25050,2.746137e-12,1.818894e-12,9.272435e-13,
30060,3.186886e-12,2.201143e-12,9.857429e-13,
35070,3.707262e-12,2.660051e-12,1.047211e-12,
40080,4.320814e-12,3.209086e-12,1.111728e-12,
45090,5.040846e-12,3.861726e-12,1.179120e-12,
50100,5.881478e-12,4.632019e-12,1.249459e-12,
55110,6.854423e-12,5.531689e-12,1.322735e-12,
60120,7.964678e-12,6.565852e-12,1.398825e-12,
65130,9.197728e-12,7.720364e-12,1.477364e-12,
70140,1.052630e-11,8.967961e-12,1.558338e-12,
75150,1.190593e-11,1.026435e-11,1.641572e-12,
80160,1.330828e-11,1.158131e-11,1.726976e-12,
85170,1.470538e-11,1.289115e-11,1.814230e-12,
90180,1.608219e-11,1.417929e-11,1.902907e-12,
95190,1.746213e-11,1.546911e-11,1.993013e-12,
100200,1.881996e-11,1.673582e-11,2.084133e-12,
105210,2.017942e-11,1.800307e-11,2.176347e-12,
110220,2.148776e-11,1.921899e-11,2.268768e-12,
115230,2.279371e-11,2.043212e-11,2.361590e-12,
120240,2.409473e-11,2.163966e-11,2.455063e-12,
125250,2.534861e-11,2.280041e-11,2.548199e-12,
130260,2.661360e-11,2.397164e-11,2.641963e-12,
135270,2.785021e-11,2.511501e-11,2.735205e-12,
140280,2.908278e-11,2.625426e-11,2.828522e-12,
145290,3.029169e-11,2.737032e-11,2.921372e-12,
150300,3.147589e-11,2.846185e-11,3.014034e-12,
155310,3.267268e-11,2.956597e-11,3.106709e-12,
160320,3.384791e-11,3.064903e-11,3.198883e-12,
165330,3.497985e-11,3.168998e-11,3.289868e-12,
170340,3.609938e-11,3.271837e-11,3.381014e-12,
175350,3.715877e-11,3.369037e-11,3.468400e-12,
180360,3.827970e-11,3.472200e-11,3.557697e-12,
185370,3.938819e-11,3.573959e-11,3.648601e-12,
190380,4.042959e-11,3.669460e-11,3.734986e-12,
195390,4.148556e-11,3.766270e-11,3.822864e-12,
200400,4.250370e-11,3.859379e-11,3.909915e-12,
205410,4.356681e-11,3.957102e-11,3.995794e-12,
210420,4.455391e-11,4.047129e-11,4.082617e-12,
215430,4.554245e-11,4.137585e-11,4.166597e-12,
220440,4.650791e-11,4.225899e-11,4.248918e-12,
225450,4.745660e-11,4.312447e-11,4.332127e-12,
230460,4.841768e-11,4.400158e-11,4.416098e-12,
235470,4.936165e-11,4.486378e-11,4.497877e-12,
240480,5.026290e-11,4.568411e-11,4.578787e-12,
245490,5.117340e-11,4.651321e-11,4.660197e-12,
250500,5.205276e-11,4.731316e-11,4.739600e-12,
255510,5.295994e-11,4.814450e-11,4.815445e-12,
260520,5.380512e-11,4.891296e-11,4.892167e-12,
265530,5.466454e-11,4.969441e-11,4.970129e-12,
270540,5.551475e-11,5.046611e-11,5.048639e-12,
275550,5.636135e-11,5.123450e-11,5.126851e-12,
280560,5.715897e-11,5.196104e-11,5.197932e-12,
285570,5.794877e-11,5.267951e-11,5.269263e-12,
290580,5.874259e-11,5.340091e-11,5.341687e-12,
295590,5.952882e-11,5.411412e-11,5.414705e-12,
300600,6.031642e-11,5.482942e-11,5.486997e-12,
305610,6.106529e-11,5.550484e-11,5.560448e-12,
